rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1501803240057891833,,1268,,1499216259,713829041,gps,,2,0,27.395795883,-82.5622518543,-15.6012596958,"[387621.8253571699, 59156.58385041586, 0.0, 59156.58385041594, 36609.45941734371, 0.0, 0.0, 0.0, 3.333326195515844e-07]",3
1501803240083075784,,1269,,1499216259,713829041,gps,,2,0,27.395795883,-82.5622518543,-15.6012596958,"[387621.8253571699, 59156.58385041586, 0.0, 59156.58385041594, 36609.45941734371, 0.0, 0.0, 0.0, 3.333326195515844e-07]",3
1501803240116139707,,1270,,1499216259,713829041,gps,,2,0,27.395795883,-82.5622518543,-15.6012596958,"[387621.8253571699, 59156.58385041586, 0.0, 59156.58385041594, 36609.45941734371, 0.0, 0.0, 0.0, 3.333326195515844e-07]",3
1501803240155268844,,1271,,1499216259,713829041,gps,,2,0,27.395795883,-82.5622518543,-15.6012596958,"[387621.8253571699, 59156.58385041586, 0.0, 59156.58385041594, 36609.45941734371, 0.0, 0.0, 0.0, 3.333326195515844e-07]",3
1501803240216309154,,1272,,1499216259,845696211,gps,,2,0,27.3958356957,-82.562257383,-15.6012596958,"[391421.5006396998, 59620.058491780175, 0.0, 59620.058491780306, 36853.64271026452, 0.0, 0.0, 0.0, 0.0001387920595680584]",3
1501803240255841857,,1273,,1499216259,916867018,gps,,2,0,27.3958571932,-82.5622603828,-15.6012596958,"[393482.7642214451, 59871.9402628918, 0.0, 59871.940262891905, 36986.13242845323, 0.0, 0.0, 0.0, 3.3333194967149756e-07]",3
1501803240285579904,,1274,,1499216259,916867018,gps,,2,0,27.3958571932,-82.5622603828,-15.6012596958,"[393482.7642214451, 59871.9402628918, 0.0, 59871.940262891905, 36986.13242845323, 0.0, 0.0, 0.0, 3.3333194967149756e-07]",3
1501803240316839531,,1275,,1499216259,916867018,gps,,2,0,27.3958571932,-82.5622603828,-15.6012596958,"[393482.7642214451, 59871.9402628918, 0.0, 59871.940262891905, 36986.13242845323, 0.0, 0.0, 0.0, 3.3333194967149756e-07]",3
1501803240347636613,,1276,,1499216260,18944979,gps,,2,0,27.3958880385,-82.5622647047,-15.6012596958,"[396452.05738844926, 60235.322686413114, 0.0, 60235.32268641326, 37177.012241762095, 0.0, 0.0, 0.0, 0.00010636895872548887]",3
1501803240386495644,,1277,,1499216260,18944979,gps,,2,0,27.3958880385,-82.5622647047,-15.6012596958,"[396452.05738844926, 60235.322686413114, 0.0, 60235.32268641326, 37177.012241762095, 0.0, 0.0, 0.0, 0.00010636895872548887]",3
1501803240449355262,,1278,,1499216260,133506060,gps,,2,0,27.3959226728,-82.5622695821,-15.6012596958,"[399802.6066855662, 60646.13818094654, 0.0, 60646.13818094668, 37392.439772775215, 0.0, 0.0, 0.0, 3.3333287653959444e-07]",3
1501803240490174325,,1279,,1499216260,133506060,gps,,2,0,27.3959226728,-82.5622695821,-15.6012596958,"[399802.6066855662, 60646.13818094654, 0.0, 60646.13818094668, 37392.439772775215, 0.0, 0.0, 0.0, 3.3333287653959444e-07]",3
1501803240550090549,,1280,,1499216260,235012531,gps,,2,0,27.3959533752,-82.5622739277,-15.6012596958,"[402787.4133778816, 61012.81589948754, 0.0, 61012.81589948766, 37584.39172132389, 0.0, 0.0, 0.0, 0.00010576211738934435]",3
1501803240581693792,,1281,,1499216260,235012531,gps,,2,0,27.3959533752,-82.5622739277,-15.6012596958,"[402787.4133778816, 61012.81589948754, 0.0, 61012.81589948766, 37584.39172132389, 0.0, 0.0, 0.0, 0.00010576211738934435]",3
1501803240655742640,,1282,,1499216260,235012531,gps,,2,0,27.3959533752,-82.5622739277,-15.6012596958,"[402787.4133778816, 61012.81589948754, 0.0, 61012.81589948766, 37584.39172132389, 0.0, 0.0, 0.0, 0.00010576211738934435]",3
1501803240684790912,,1283,,1499216260,303040981,gps,,2,0,27.3959739593,-82.562276853,-15.6012596958,"[404796.2675400573, 61259.97643147982, 0.0, 61259.97643147994, 37713.602665269915, 0.0, 0.0, 0.0, 3.33331620898734e-07]",3
1501803240715223018,,1284,,1499216260,303040981,gps,,2,0,27.3959739593,-82.562276853,-15.6012596958,"[404796.2675400573, 61259.97643147982, 0.0, 61259.97643147994, 37713.602665269915, 0.0, 0.0, 0.0, 3.33331620898734e-07]",3
1501803240757172250,,1285,,1499216260,303040981,gps,,2,0,27.3959739593,-82.562276853,-15.6012596958,"[404796.2675400573, 61259.97643147982, 0.0, 61259.97643147994, 37713.602665269915, 0.0, 0.0, 0.0, 3.33331620898734e-07]",3
1501803240788123829,,1286,,1499216260,436625481,gps,,2,0,27.3960143977,-82.5622826272,-15.6012596958,"[408760.8167727486, 61748.67488220587, 0.0, 61748.67488220603, 37968.666034534894, 0.0, 0.0, 0.0, 0.0001407240251184687]",3
1501803240819323733,,1287,,1499216260,436625481,gps,,2,0,27.3960143977,-82.5622826272,-15.6012596958,"[408760.8167727486, 61748.67488220587, 0.0, 61748.67488220603, 37968.666034534894, 0.0, 0.0, 0.0, 0.0001407240251184687]",3
1501803240890320001,,1288,,1499216260,521143913,gps,,2,0,27.3960399954,-82.5622863012,-15.6012596958,"[411282.78878044256, 62060.19202190195, 0.0, 62060.1920219021, 38130.96445078358, 0.0, 0.0, 0.0, 3.33332462409981e-07]",3
1501803240919790655,,1289,,1499216260,521143913,gps,,2,0,27.3960399954,-82.5622863012,-15.6012596958,"[411282.78878044256, 62060.19202190195, 0.0, 62060.1920219021, 38130.96445078358, 0.0, 0.0, 0.0, 3.33332462409981e-07]",3
1501803240949891482,,1290,,1499216260,624173641,gps,,2,0,27.3960712126,-82.5622908012,-15.6012596958,"[414371.4561056619, 62442.35083896194, 0.0, 62442.35083896204, 38329.7687713014, 0.0, 0.0, 0.0, 0.0001074203642805314]",3
1501803240981158405,,1291,,1499216260,624173641,gps,,2,0,27.3960712126,-82.5622908012,-15.6012596958,"[414371.4561056619, 62442.35083896194, 0.0, 62442.35083896204, 38329.7687713014, 0.0, 0.0, 0.0, 0.0001074203642805314]",3
1501803241021337563,,1292,,1499216260,624173641,gps,,2,0,27.3960712126,-82.5622908012,-15.6012596958,"[414371.4561056619, 62442.35083896194, 0.0, 62442.35083896204, 38329.7687713014, 0.0, 0.0, 0.0, 0.0001074203642805314]",3
1501803241056458932,,1293,,1499216260,720208883,gps,,2,0,27.3961003237,-82.5622950167,-15.6012596958,"[417264.65358221467, 62800.97360659727, 0.0, 62800.97360659735, 38516.031200236364, 0.0, 0.0, 0.0, 3.33332631726644e-07]",3
1501803241122113302,,1294,,1499216260,720208883,gps,,2,0,27.3961003237,-82.5622950167,-15.6012596958,"[417264.65358221467, 62800.97360659727, 0.0, 62800.97360659735, 38516.031200236364, 0.0, 0.0, 0.0, 3.33332631726644e-07]",3
1501803241152533984,,1295,,1499216260,821407557,gps,,2,0,27.3961310137,-82.5622994809,-15.6012596958,"[420328.3313153276, 63181.4202858372, 0.0, 63181.420285837354, 38713.31160384358, 0.0, 0.0, 0.0, 0.00010545460597719393]",3
1501803241186332778,,1296,,1499216260,821407557,gps,,2,0,27.3961310137,-82.5622994809,-15.6012596958,"[420328.3313153276, 63181.4202858372, 0.0, 63181.420285837354, 38713.31160384358, 0.0, 0.0, 0.0, 0.00010545460597719393]",3
1501803241212534795,,1297,,1499216260,821407557,gps,,2,0,27.3961310137,-82.5622994809,-15.6012596958,"[420328.3313153276, 63181.4202858372, 0.0, 63181.420285837354, 38713.31160384358, 0.0, 0.0, 0.0, 0.00010545460597719393]",3
1501803241255830446,,1298,,1499216260,919781923,gps,,2,0,27.3961608609,-82.5623038423,-15.6012596958,"[423321.22531390126, 63553.76563711015, 0.0, 63553.7656371103, 38906.07731428933, 0.0, 0.0, 0.0, 3.3333266847312113e-07]",3
